AL,17,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0
AL,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
NL,341,36,95,21,3,8,41,4,1,23,92,1,3,0,1,12
NL,147,12,42,7,2,7,35,1,0,8,40,1,1,1,3,6
AL,22,8,8,1,0,3,6,0,0,9,3,1,0,0,0,0
AL,297,32,72,10,2,6,33,18,6,24,84,0,3,5,2,3
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,53,2,5,0,0,0,2,0,0,2,34,0,0,5,0,0
AL,507,61,114,19,2,16,55,14,2,62,159,4,5,2,4,8
AL,87,9,18,4,0,4,11,2,0,11,26,0,4,0,0,4
NL,169,23,51,9,3,3,16,2,1,10,43,1,4,0,0,3
NL,100,7,27,5,0,0,4,0,1,3,18,0,2,0,0,1
NL,52,3,13,2,0,0,4,0,0,4,10,2,0,1,1,2
AL,648,103,186,39,3,32,82,16,7,34,126,0,13,0,2,15
AL,233,27,46,7,0,14,34,0,0,28,71,1,5,0,3,2
NL,387,58,111,23,0,14,62,1,0,57,51,6,1,0,3,15
NL,475,68,130,28,3,27,86,2,0,33,103,2,0,0,7,3
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,399,55,96,18,3,17,59,4,3,55,102,4,6,1,1,10
NL,13,1,1,0,0,0,0,0,0,1,6,0,0,3,0,0
AL,128,13,30,9,0,4,14,1,0,10,28,0,1,0,0,6
AL,96,12,22,3,0,0,5,3,2,6,26,0,0,0,1,4
NL,28,3,3,0,0,0,2,0,0,0,15,0,0,1,0,0
AL,104,13,20,1,0,0,7,2,2,8,18,0,1,2,0,2
NL,147,21,36,6,0,4,16,2,1,22,44,1,6,0,0,8
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,10,0,2,0,0,0,0,0,0,0,4,0,0,2,0,1
AL,113,14,21,2,1,1,7,2,0,14,22,0,0,0,0,2
NL,33,3,5,2,0,0,2,0,0,0,13,0,0,2,0,0
NL,403,74,122,22,2,23,69,9,4,40,103,8,3,0,3,10
AL,550,57,158,32,3,8,67,14,6,29,115,1,4,6,5,26
NL,36,2,5,2,0,0,0,0,0,3,19,0,0,6,0,0
NL,168,22,44,8,1,2,16,1,1,23,33,1,1,4,5,5
NL,51,4,4,0,1,0,6,0,0,11,29,0,0,10,1,1
AL,385,46,125,15,1,9,40,1,0,24,31,0,4,1,4,14
NL,58,2,12,1,0,0,2,0,0,2,19,0,0,14,1,2
NL,20,1,2,0,0,0,1,0,0,1,10,0,0,5,1,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,655,105,168,42,5,19,72,21,9,60,90,0,10,1,5,14
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,591,86,152,22,4,14,76,31,7,67,109,2,5,3,6,12
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,19,3,4,0,0,0,0,0,0,2,2,0,0,0,0,0
AL,32,2,7,0,0,0,1,0,0,4,3,0,0,0,1,2
AL,533,66,159,22,0,26,75,0,0,56,83,4,7,0,2,16
NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,463,46,106,12,0,12,55,3,0,26,49,1,7,3,1,15
NL,143,9,37,8,0,2,14,0,2,11,14,1,1,0,1,2
NL,86,10,18,4,0,3,12,0,0,29,24,1,0,1,0,2
AL,85,10,18,2,1,6,19,0,0,8,24,0,0,0,0,2
NL,72,11,24,5,3,2,14,2,0,7,19,1,0,1,2,4
NL,141,14,35,9,0,9,26,0,0,11,34,2,2,0,3,2
NL,506,75,128,30,4,30,90,1,1,57,151,7,2,0,6,11
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,340,42,88,17,0,16,40,4,2,39,124,3,0,0,1,8
NL,35,2,9,1,0,1,4,0,0,2,8,0,0,0,0,1
AL,174,24,49,8,1,2,11,0,0,14,21,0,1,1,1,4
NL,15,1,2,0,0,0,2,0,0,1,3,0,0,0,0,0
AL,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NL,9,0,1,0,0,0,0,0,0,1,4,0,0,1,0,0
AL,58,2,14,2,0,1,5,0,0,1,17,0,1,0,0,1
NL,571,76,155,35,1,33,100,1,1,67,138,7,0,0,9,10
NL,65,2,12,1,0,1,4,0,0,3,32,0,1,10,1,0
AL,153,11,24,8,0,2,12,0,0,11,41,0,0,0,2,4
AL,494,73,135,26,3,11,48,13,8,33,86,0,5,2,2,9
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,61,8,18,3,0,2,3,0,0,1,20,0,0,7,0,0
NL,12,0,1,1,0,0,0,0,0,0,1,0,1,3,0,1
NL,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
NL,258,24,74,15,1,5,29,0,0,19,17,2,0,0,0,7
NL,292,29,71,12,0,4,48,3,0,39,32,2,1,0,6,6
NL,64,3,10,2,0,0,4,1,0,1,23,0,0,6,0,0
NL,229,26,68,12,4,2,22,1,2,13,42,4,0,3,2,8
NL,30,2,8,2,0,0,2,0,0,4,11,0,2,0,0,1
NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,10,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1
AL,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1
AL,4,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0
NL,20,2,3,0,0,0,0,0,0,4,5,1,1,0,0,0
AL,116,8,26,4,1,3,10,2,1,9,49,0,0,0,1,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,63,10,11,1,0,0,2,7,2,4,26,0,1,1,1,0
AL,16,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0
AL,111,15,24,5,0,3,8,6,0,7,40,0,3,0,2,2
NL,15,0,1,0,0,0,0,0,0,1,7,0,0,4,0,0
NL,45,2,4,0,0,0,3,0,0,6,26,0,0,10,0,0
AL,12,1,3,0,0,0,0,0,0,0,5,0,0,0,0,0
NL,10,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,321,28,82,14,2,11,45,0,0,29,61,1,0,0,3,10
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AL,167,16,37,10,0,2,20,0,1,24,46,1,2,2,2,6
NL,11,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,64,4,6,1,0,0,3,0,0,2,19,0,0,12,1,2
NL,384,40,105,16,3,3,27,5,3,19,46,1,6,6,1,1
NL,334,32,85,18,0,4,33,0,3,23,39,7,0,1,1,16
AL,100,5,23,2,0,2,8,0,0,5,12,0,0,0,1,5
AL,273,39,79,14,0,17,55,2,3,33,61,6,3,0,3,14
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,213,16,53,13,0,4,28,0,1,8,35,0,0,0,3,8
AL,23,2,5,1,0,0,0,0,0,1,6,0,0,0,0,1
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,59,9,14,2,1,0,2,1,0,4,9,0,1,0,1,2
AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,340,43,83,18,0,16,42,2,0,43,65,0,2,0,2,3
NL,316,46,101,17,4,12,58,4,1,22,44,1,4,1,3,12
NL,422,53,116,28,1,26,80,0,1,42,97,3,5,1,2,9
NL,11,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,62,5,14,2,0,2,10,0,0,4,14,0,0,0,0,1
NL,11,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0
NL,38,3,6,1,0,1,4,0,0,1,18,0,0,7,0,0
NL,50,4,3,0,0,0,1,0,0,2,36,0,0,10,1,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,191,24,50,8,3,7,26,2,0,9,38,0,0,1,1,6
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,39,1,3,0,0,1,3,0,0,2,22,0,0,2,0,1
NL,24,1,1,0,0,0,0,0,0,0,16,0,0,1,0,0
AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,64,8,11,1,1,2,7,2,0,8,24,0,0,1,1,0
NL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,9,0,0,0,0,0,1,0,0,2,4,0,0,1,0,0
NL,233,22,62,9,0,8,30,1,1,17,56,0,2,4,0,5
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,38,1,4,1,0,0,1,0,0,3,14,0,0,3,0,0
AL,420,59,125,28,3,13,54,1,1,42,51,3,4,0,5,11
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,32,3,9,3,0,0,1,0,0,0,12,0,1,3,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,195,27,44,8,2,0,13,4,2,36,44,0,1,2,1,10
AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,167,18,43,3,6,5,17,12,5,8,50,0,3,2,2,5
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,118,12,28,7,1,6,14,0,1,6,34,0,5,0,1,1
NL,395,34,95,14,3,11,55,0,2,40,96,0,1,0,2,18
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,46,6,8,5,2,0,6,3,0,4,12,0,0,1,1,2
AL,18,1,2,0,0,0,0,0,0,0,4,0,1,0,0,0
NL,115,10,20,3,0,2,7,0,0,5,21,2,0,2,0,4
AL,422,50,89,18,0,21,53,6,1,53,95,0,8,2,0,13
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,163,22,41,3,2,3,17,21,3,18,45,0,1,3,1,4
NL,225,18,47,11,0,5,19,5,2,14,46,1,1,1,2,4
AL,211,25,46,13,0,8,27,1,0,9,68,0,0,6,1,2
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,95,7,14,1,0,2,7,0,0,8,22,1,0,0,0,5
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AL,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
AL,545,81,174,31,4,10,85,8,4,90,88,10,2,1,3,23
NL,315,46,72,13,3,18,53,9,4,32,114,0,3,0,2,6
NL,441,53,108,24,0,14,46,1,0,34,111,2,2,0,2,17
NL,507,67,123,20,5,8,45,26,7,44,110,1,4,3,3,12
NL,60,7,15,1,1,1,4,1,0,3,9,0,1,2,0,1
AL,4,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0
NL,78,8,16,2,0,2,11,0,0,1,17,0,1,0,1,4
NL,439,44,101,14,0,20,67,3,0,44,76,7,1,0,3,15
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,52,10,9,1,0,1,7,2,1,4,6,0,0,0,0,1
NL,593,107,194,29,6,31,96,20,12,70,132,13,5,0,5,9
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,84,17,18,7,0,2,9,1,1,12,17,0,0,2,1,1
AL,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
NL,49,8,7,0,0,0,1,0,0,8,23,0,0,6,0,1
NL,197,16,49,9,0,6,22,0,1,12,33,5,1,2,0,3
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,265,27,61,13,1,8,35,1,1,24,60,0,2,0,2,7
AL,53,9,8,3,0,1,6,0,0,5,10,0,0,0,1,3
NL,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
NL,240,25,56,14,0,12,39,0,0,29,73,1,3,0,3,7
NL,57,4,8,2,0,0,2,0,0,5,18,0,0,0,0,0
AL,209,35,56,12,1,7,18,12,1,22,43,1,2,2,1,2
NL,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
NL,33,3,4,1,0,0,2,0,0,4,15,0,0,2,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,3,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
NL,62,7,13,5,1,1,5,0,1,4,14,0,1,0,1,0
AL,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NL,165,17,35,8,0,5,14,1,1,17,33,4,1,0,1,2
AL,267,34,77,14,0,15,54,4,1,13,70,0,3,0,3,8
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,65,4,11,2,0,0,2,0,0,2,20,0,0,8,0,1
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
AL,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
AL,5,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0
NL,55,5,4,1,0,0,0,0,0,2,26,0,0,4,0,1
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,251,27,56,9,0,8,32,3,1,20,60,0,2,1,0,9
NL,505,65,159,28,0,22,76,12,3,45,55,4,5,3,5,10
AL,515,46,134,20,0,15,62,0,2,29,99,4,2,0,7,15
NL,486,65,139,25,2,15,88,0,0,73,130,6,12,0,2,15
AL,11,1,2,1,0,1,2,0,0,1,3,0,0,0,0,0
AL,4,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0
NL,201,23,52,11,0,9,26,0,1,16,56,2,7,1,3,3
NL,156,20,41,9,0,10,29,3,0,14,46,0,1,0,0,3
AL,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,484,61,132,26,1,22,73,0,1,31,116,1,4,0,3,11
AL,113,14,20,2,0,0,5,4,1,7,39,0,0,5,0,3
AL,327,41,90,18,0,15,50,1,1,23,71,5,1,2,4,8
NL,289,44,69,5,3,3,16,12,5,20,63,0,6,7,0,4
AL,505,63,135,26,2,19,77,1,0,49,102,8,6,0,10,19
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,296,30,68,15,1,11,36,1,0,31,58,2,4,0,3,9
NL,406,53,118,17,1,18,62,0,1,16,97,0,4,0,4,14
AL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,13,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0
NL,11,0,2,1,0,0,1,0,0,0,5,0,0,1,0,0
NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,265,48,77,18,0,21,52,1,1,26,90,2,3,0,2,5
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,563,69,136,34,1,20,73,5,2,39,124,4,7,0,5,4
NL,13,1,2,0,0,0,2,0,0,1,10,0,0,3,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,457,65,139,29,3,15,61,10,5,54,74,7,4,0,4,7
NL,571,62,166,40,3,6,65,10,2,36,82,5,1,0,4,12
NL,116,13,25,6,2,3,12,1,1,9,35,1,2,1,1,4
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,102,6,16,3,0,3,6,1,0,7,24,2,0,0,0,3
NL,50,6,12,3,1,1,7,0,0,6,13,0,1,0,0,5
AL,352,53,80,9,2,24,56,1,0,56,125,5,7,0,2,9
NL,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,267,38,65,21,0,6,33,3,0,37,63,1,9,2,2,5
NL,69,6,20,3,1,2,12,0,0,2,12,1,0,1,1,1
NL,50,4,8,0,0,1,4,0,2,5,13,0,0,0,1,2
AL,23,2,5,1,0,0,2,0,0,0,6,0,1,0,0,1
NL,4,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0
NL,345,45,104,21,3,9,53,2,1,27,84,4,1,2,2,9
NL,18,0,2,0,0,0,1,0,0,2,13,0,0,1,0,0
NL,109,8,19,3,0,1,13,0,0,8,27,0,2,2,1,1
NL,55,8,12,0,0,0,2,0,0,6,19,0,0,7,0,0
NL,282,40,71,12,1,7,28,4,4,25,98,0,2,3,2,2
NL,47,3,14,2,0,1,5,0,0,3,9,1,0,0,1,3
NL,36,4,11,1,0,1,3,0,1,1,8,1,0,1,0,0
AL,12,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
AL,177,24,43,13,0,4,18,6,3,14,53,0,2,9,0,4
NL,114,13,28,10,0,3,16,0,0,12,42,0,0,0,1,1
AL,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
NL,56,4,9,3,0,0,8,0,0,4,27,0,0,10,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,50,2,5,1,0,0,3,0,0,1,15,0,0,8,1,0
AL,209,19,42,8,1,7,34,5,1,21,66,1,1,0,1,6
AL,7,0,1,0,0,0,0,0,0,0,6,0,0,2,0,0
AL,89,14,26,4,1,1,11,11,2,6,12,0,1,0,4,1
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,16,2,1,0,0,0,0,0,0,0,8,0,0,1,0,1
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,315,27,70,14,0,12,29,3,6,7,85,0,0,1,0,8
AL,41,8,10,2,0,0,1,0,0,0,9,0,0,1,0,1
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,33,2,5,1,0,0,5,1,1,5,13,0,0,0,2,1
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,54,6,17,5,1,0,7,3,1,1,18,0,0,2,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,4,0,2,0,0,0,0,1,0,1,2,0,1,0,0,0
AL,324,65,103,26,0,23,60,0,1,56,51,13,0,0,3,6
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,9,1,1,0,0,0,0,0,0,0,7,0,0,3,0,0
NL,12,0,1,0,0,0,1,0,0,1,8,0,0,0,0,0
NL,96,11,28,9,0,2,10,0,0,12,26,2,0,0,1,3
NL,20,1,2,1,0,0,0,0,0,1,8,0,0,0,0,1
NL,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
NL,475,51,147,32,3,5,54,7,2,22,61,2,3,1,4,13
AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,605,95,174,38,15,8,56,29,7,48,97,5,0,2,4,6
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,74,7,14,1,1,0,3,2,1,6,21,0,0,0,2,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
AL,192,18,44,10,2,5,20,0,0,13,52,1,4,0,1,4
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NL,385,58,105,21,2,7,36,15,9,33,77,4,4,6,2,4
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,116,9,24,5,0,1,6,1,0,17,35,7,2,2,1,2
NL,169,21,41,6,1,2,13,2,0,10,32,1,1,7,1,5
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,63,5,16,3,0,0,5,0,0,1,9,0,0,0,0,6
NL,86,8,27,5,1,2,7,4,2,9,18,1,0,1,0,2
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AL,71,8,18,4,0,3,14,0,1,8,17,0,0,2,2,1
NL,63,2,16,4,1,0,8,1,1,7,16,1,3,0,2,3
AL,25,6,4,0,0,1,4,0,0,5,8,0,0,0,0,0
AL,5,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0
AL,563,81,163,39,3,15,65,20,6,48,60,3,5,1,6,9
AL,56,2,10,2,1,2,7,0,0,1,28,0,0,0,0,0
NL,16,6,3,0,0,0,0,3,0,0,7,0,0,0,0,0
NL,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
AL,212,16,50,10,1,2,25,0,1,9,24,0,0,1,4,7
AL,497,72,98,17,2,19,61,2,3,87,182,2,13,0,3,10
AL,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,398,59,108,15,2,17,59,4,2,37,85,1,3,0,2,13
NL,219,28,48,11,2,7,45,1,0,19,60,1,4,1,5,1
AL,418,50,90,18,2,6,28,15,6,35,90,0,2,5,2,1
NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,531,58,127,32,3,13,63,1,2,49,105,3,2,1,2,20
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,11,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,5,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0
AL,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,289,38,87,16,0,11,39,0,0,12,27,3,1,0,3,14
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,241,29,47,9,3,0,17,8,2,25,58,0,1,5,1,3
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,4,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0
AL,33,2,7,0,0,1,5,0,0,1,10,0,0,0,0,0
NL,580,86,163,30,1,18,77,15,2,28,79,2,8,3,4,19
NL,10,4,3,1,0,1,2,0,0,1,4,0,0,0,0,0
NL,394,59,121,10,6,1,25,37,7,23,27,0,4,17,1,4
AL,479,68,133,18,4,27,77,0,0,28,78,5,8,1,4,8
NL,105,10,22,3,0,4,11,1,0,6,19,1,2,1,0,5
AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,422,56,99,19,1,24,55,1,3,37,92,0,4,0,2,9
AL,199,19,60,7,0,1,12,8,2,6,35,0,1,8,2,3
NL,303,28,78,15,0,2,19,0,0,18,25,1,2,4,1,7
NL,81,8,20,4,1,2,8,1,2,9,11,1,0,1,2,2
NL,26,2,6,2,0,1,1,0,0,1,15,0,0,4,0,1
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NL,530,78,178,39,1,24,103,1,1,69,96,7,2,0,9,19
NL,617,81,186,42,6,10,70,17,4,58,69,2,2,4,9,19
NL,346,46,82,14,7,10,25,9,7,18,72,0,2,4,0,5
AL,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
NL,10,1,3,1,0,1,3,0,0,0,0,0,0,0,0,0
AL,17,2,3,2,0,1,2,0,0,0,4,0,0,0,0,1
AL,607,85,173,50,0,30,105,8,1,52,76,16,5,0,6,19
AL,125,14,25,6,0,1,10,5,0,19,33,0,0,2,2,5
NL,35,6,10,1,0,0,0,1,0,6,9,0,0,2,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,284,44,74,21,0,16,46,0,1,36,41,2,17,0,3,6
AL,138,7,32,12,0,1,19,0,1,4,28,0,1,0,1,1
AL,3,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0
NL,70,13,18,5,0,1,4,0,0,8,17,1,2,0,0,2
AL,99,12,23,3,0,3,12,0,1,8,25,0,0,1,2,1
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,205,14,35,14,0,1,12,1,1,13,53,0,2,1,1,7
NL,10,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,593,59,157,24,4,9,73,20,7,16,77,2,4,4,4,15
NL,570,92,171,50,3,27,105,9,2,44,82,3,12,0,4,14
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,353,49,87,18,2,14,48,14,4,37,72,1,3,0,2,11
NL,251,30,68,11,2,10,44,7,3,17,60,3,3,0,1,6
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,83,11,22,2,0,3,10,0,0,12,19,2,0,0,1,1
NL,78,11,21,7,0,5,16,0,0,7,30,0,3,0,0,1
NL,168,18,33,7,0,6,26,0,1,23,79,0,0,3,0,5
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,565,75,126,21,5,23,75,4,3,47,149,5,7,2,4,7
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,31,3,4,1,0,0,0,0,0,4,13,0,1,1,0,0
NL,18,1,3,1,0,1,4,0,0,2,2,0,1,0,0,1
AL,611,85,148,29,5,32,85,11,1,55,151,8,2,1,4,15
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,67,10,21,6,0,5,10,1,0,2,14,0,0,0,0,3
AL,11,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
